__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-04-10,US,United States,techinfo,IT Systems & Solutions,TOTAL,73.66
HiringLabSectoralPosting,2020-04-10,US,United States,techsoftware,Software Development,TOTAL,80.57
HiringLabSectoralPosting,2020-04-11,US,United States,math,Data & Analytics,TOTAL,73.49
HiringLabSectoralPosting,2020-04-11,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,74.89
HiringLabSectoralPosting,2020-04-11,US,United States,techinfo,IT Systems & Solutions,TOTAL,72.86
HiringLabSectoralPosting,2020-04-11,US,United States,techsoftware,Software Development,TOTAL,80.01
HiringLabSectoralPosting,2020-04-12,US,United States,math,Data & Analytics,TOTAL,72.74
HiringLabSectoralPosting,2020-04-12,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,74.42
HiringLabSectoralPosting,2020-04-12,US,United States,techinfo,IT Systems & Solutions,TOTAL,72.06
HiringLabSectoralPosting,2020-04-12,US,United States,techsoftware,Software Development,TOTAL,79.47
HiringLabSectoralPosting,2020-04-13,US,United States,math,Data & Analytics,TOTAL,72.13
HiringLabSectoralPosting,2020-04-13,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,74.19
HiringLabSectoralPosting,2020-04-13,US,United States,techinfo,IT Systems & Solutions,TOTAL,71.39
HiringLabSectoralPosting,2020-04-13,US,United States,techsoftware,Software Development,TOTAL,78.99
HiringLabSectoralPosting,2020-04-14,US,United States,math,Data & Analytics,TOTAL,71.62
HiringLabSectoralPosting,2020-04-14,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,73.94
HiringLabSectoralPosting,2020-04-14,US,United States,techinfo,IT Systems & Solutions,TOTAL,70.83
HiringLabSectoralPosting,2020-04-14,US,United States,techsoftware,Software Development,TOTAL,78.58
HiringLabSectoralPosting,2020-04-15,US,United States,math,Data & Analytics,TOTAL,71
HiringLabSectoralPosting,2020-04-15,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,73.53
HiringLabSectoralPosting,2020-04-15,US,United States,techinfo,IT Systems & Solutions,TOTAL,70.28
HiringLabSectoralPosting,2020-04-15,US,United States,techsoftware,Software Development,TOTAL,78.03
HiringLabSectoralPosting,2020-04-16,US,United States,math,Data & Analytics,TOTAL,70.45
HiringLabSectoralPosting,2020-04-16,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,73.17
HiringLabSectoralPosting,2020-04-16,US,United States,techinfo,IT Systems & Solutions,TOTAL,69.73
HiringLabSectoralPosting,2020-04-16,US,United States,techsoftware,Software Development,TOTAL,77.56
HiringLabSectoralPosting,2020-04-17,US,United States,math,Data & Analytics,TOTAL,69.85
HiringLabSectoralPosting,2020-04-17,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,72.81
HiringLabSectoralPosting,2020-04-17,US,United States,techinfo,IT Systems & Solutions,TOTAL,69.28
HiringLabSectoralPosting,2020-04-17,US,United States,techsoftware,Software Development,TOTAL,77.09
HiringLabSectoralPosting,2020-04-18,US,United States,math,Data & Analytics,TOTAL,69.27
HiringLabSectoralPosting,2020-04-18,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,72.45
HiringLabSectoralPosting,2020-04-18,US,United States,techinfo,IT Systems & Solutions,TOTAL,68.71
HiringLabSectoralPosting,2020-04-18,US,United States,techsoftware,Software Development,TOTAL,76.59
HiringLabSectoralPosting,2020-04-19,US,United States,math,Data & Analytics,TOTAL,68.62
HiringLabSectoralPosting,2020-04-19,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,72.07
HiringLabSectoralPosting,2020-04-19,US,United States,techinfo,IT Systems & Solutions,TOTAL,68.05
HiringLabSectoralPosting,2020-04-19,US,United States,techsoftware,Software Development,TOTAL,76.02
HiringLabSectoralPosting,2020-04-20,US,United States,math,Data & Analytics,TOTAL,68.08
HiringLabSectoralPosting,2020-04-20,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,71.74
HiringLabSectoralPosting,2020-04-20,US,United States,techinfo,IT Systems & Solutions,TOTAL,67.56
HiringLabSectoralPosting,2020-04-20,US,United States,techsoftware,Software Development,TOTAL,75.55
HiringLabSectoralPosting,2020-04-21,US,United States,math,Data & Analytics,TOTAL,67.61
HiringLabSectoralPosting,2020-04-21,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,71.51
HiringLabSectoralPosting,2020-04-21,US,United States,techinfo,IT Systems & Solutions,TOTAL,67.07
HiringLabSectoralPosting,2020-04-21,US,United States,techsoftware,Software Development,TOTAL,75.11
HiringLabSectoralPosting,2020-04-22,US,United States,math,Data & Analytics,TOTAL,67.09
HiringLabSectoralPosting,2020-04-22,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,71.27
HiringLabSectoralPosting,2020-04-22,US,United States,techinfo,IT Systems & Solutions,TOTAL,66.49
HiringLabSectoralPosting,2020-04-22,US,United States,techsoftware,Software Development,TOTAL,74.7
HiringLabSectoralPosting,2020-04-23,US,United States,math,Data & Analytics,TOTAL,66.59
HiringLabSectoralPosting,2020-04-23,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,71.03
HiringLabSectoralPosting,2020-04-23,US,United States,techinfo,IT Systems & Solutions,TOTAL,65.97
HiringLabSectoralPosting,2020-04-23,US,United States,techsoftware,Software Development,TOTAL,74.33
HiringLabSectoralPosting,2020-04-24,US,United States,math,Data & Analytics,TOTAL,66.06
HiringLabSectoralPosting,2020-04-24,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,70.81
HiringLabSectoralPosting,2020-04-24,US,United States,techinfo,IT Systems & Solutions,TOTAL,65.43
HiringLabSectoralPosting,2020-04-24,US,United States,techsoftware,Software Development,TOTAL,73.99
HiringLabSectoralPosting,2020-04-25,US,United States,math,Data & Analytics,TOTAL,65.6
HiringLabSectoralPosting,2020-04-25,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,70.59
HiringLabSectoralPosting,2020-04-25,US,United States,techinfo,IT Systems & Solutions,TOTAL,65
HiringLabSectoralPosting,2020-04-25,US,United States,techsoftware,Software Development,TOTAL,73.66
HiringLabSectoralPosting,2020-04-26,US,United States,math,Data & Analytics,TOTAL,65.24
HiringLabSectoralPosting,2020-04-26,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,70.46
HiringLabSectoralPosting,2020-04-26,US,United States,techinfo,IT Systems & Solutions,TOTAL,64.64
HiringLabSectoralPosting,2020-04-26,US,United States,techsoftware,Software Development,TOTAL,73.41
HiringLabSectoralPosting,2020-04-27,US,United States,math,Data & Analytics,TOTAL,64.79
HiringLabSectoralPosting,2020-04-27,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,70.26
HiringLabSectoralPosting,2020-04-27,US,United States,techinfo,IT Systems & Solutions,TOTAL,64.12
HiringLabSectoralPosting,2020-04-27,US,United States,techsoftware,Software Development,TOTAL,73.08
HiringLabSectoralPosting,2020-04-28,US,United States,math,Data & Analytics,TOTAL,64.33
HiringLabSectoralPosting,2020-04-28,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,70.04
HiringLabSectoralPosting,2020-04-28,US,United States,techinfo,IT Systems & Solutions,TOTAL,63.64
HiringLabSectoralPosting,2020-04-28,US,United States,techsoftware,Software Development,TOTAL,72.75
HiringLabSectoralPosting,2020-04-29,US,United States,math,Data & Analytics,TOTAL,63.93
HiringLabSectoralPosting,2020-04-29,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,69.82
HiringLabSectoralPosting,2020-04-29,US,United States,techinfo,IT Systems & Solutions,TOTAL,63.21
HiringLabSectoralPosting,2020-04-29,US,United States,techsoftware,Software Development,TOTAL,72.37
HiringLabSectoralPosting,2020-04-30,US,United States,math,Data & Analytics,TOTAL,63.56
HiringLabSectoralPosting,2020-04-30,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,69.57
HiringLabSectoralPosting,2020-04-30,US,United States,techinfo,IT Systems & Solutions,TOTAL,62.8
HiringLabSectoralPosting,2020-04-30,US,United States,techsoftware,Software Development,TOTAL,71.97
HiringLabSectoralPosting,2020-05-01,US,United States,math,Data & Analytics,TOTAL,63.22
HiringLabSectoralPosting,2020-05-01,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,69.36
HiringLabSectoralPosting,2020-05-01,US,United States,techinfo,IT Systems & Solutions,TOTAL,62.37
HiringLabSectoralPosting,2020-05-01,US,United States,techsoftware,Software Development,TOTAL,71.56
HiringLabSectoralPosting,2020-05-02,US,United States,math,Data & Analytics,TOTAL,62.81
HiringLabSectoralPosting,2020-05-02,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,69.14
HiringLabSectoralPosting,2020-05-02,US,United States,techinfo,IT Systems & Solutions,TOTAL,61.97
HiringLabSectoralPosting,2020-05-02,US,United States,techsoftware,Software Development,TOTAL,71.16
HiringLabSectoralPosting,2020-05-03,US,United States,math,Data & Analytics,TOTAL,62.28
HiringLabSectoralPosting,2020-05-03,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,68.81
HiringLabSectoralPosting,2020-05-03,US,United States,techinfo,IT Systems & Solutions,TOTAL,61.47
HiringLabSectoralPosting,2020-05-03,US,United States,techsoftware,Software Development,TOTAL,70.69
HiringLabSectoralPosting,2020-05-04,US,United States,math,Data & Analytics,TOTAL,61.88
HiringLabSectoralPosting,2020-05-04,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,68.6
HiringLabSectoralPosting,2020-05-04,US,United States,techinfo,IT Systems & Solutions,TOTAL,61.11
HiringLabSectoralPosting,2020-05-04,US,United States,techsoftware,Software Development,TOTAL,70.31
HiringLabSectoralPosting,2020-05-05,US,United States,math,Data & Analytics,TOTAL,61.52
HiringLabSectoralPosting,2020-05-05,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,68.42
HiringLabSectoralPosting,2020-05-05,US,United States,techinfo,IT Systems & Solutions,TOTAL,60.78
HiringLabSectoralPosting,2020-05-05,US,United States,techsoftware,Software Development,TOTAL,69.97
HiringLabSectoralPosting,2020-05-06,US,United States,math,Data & Analytics,TOTAL,61.23
HiringLabSectoralPosting,2020-05-06,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,68.3
HiringLabSectoralPosting,2020-05-06,US,United States,techinfo,IT Systems & Solutions,TOTAL,60.55
HiringLabSectoralPosting,2020-05-06,US,United States,techsoftware,Software Development,TOTAL,69.71
HiringLabSectoralPosting,2020-05-07,US,United States,math,Data & Analytics,TOTAL,60.97
HiringLabSectoralPosting,2020-05-07,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,68.22
HiringLabSectoralPosting,2020-05-07,US,United States,techinfo,IT Systems & Solutions,TOTAL,60.36
HiringLabSectoralPosting,2020-05-07,US,United States,techsoftware,Software Development,TOTAL,69.48
HiringLabSectoralPosting,2020-05-08,US,United States,math,Data & Analytics,TOTAL,60.78
HiringLabSectoralPosting,2020-05-08,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,68.13
HiringLabSectoralPosting,2020-05-08,US,United States,techinfo,IT Systems & Solutions,TOTAL,60.23
HiringLabSectoralPosting,2020-05-08,US,United States,techsoftware,Software Development,TOTAL,69.29
HiringLabSectoralPosting,2020-05-09,US,United States,math,Data & Analytics,TOTAL,60.67
HiringLabSectoralPosting,2020-05-09,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,68.1
HiringLabSectoralPosting,2020-05-09,US,United States,techinfo,IT Systems & Solutions,TOTAL,60.14
HiringLabSectoralPosting,2020-05-09,US,United States,techsoftware,Software Development,TOTAL,69.15
HiringLabSectoralPosting,2020-05-10,US,United States,math,Data & Analytics,TOTAL,60.67
HiringLabSectoralPosting,2020-05-10,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,68.17
HiringLabSectoralPosting,2020-05-10,US,United States,techinfo,IT Systems & Solutions,TOTAL,60.18
HiringLabSectoralPosting,2020-05-10,US,United States,techsoftware,Software Development,TOTAL,69.1
HiringLabSectoralPosting,2020-05-11,US,United States,math,Data & Analytics,TOTAL,60.54
HiringLabSectoralPosting,2020-05-11,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,68.12
HiringLabSectoralPosting,2020-05-11,US,United States,techinfo,IT Systems & Solutions,TOTAL,60.07
HiringLabSectoralPosting,2020-05-11,US,United States,techsoftware,Software Development,TOTAL,68.93
HiringLabSectoralPosting,2020-05-12,US,United States,math,Data & Analytics,TOTAL,60.41
HiringLabSectoralPosting,2020-05-12,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,68.06
HiringLabSectoralPosting,2020-05-12,US,United States,techinfo,IT Systems & Solutions,TOTAL,59.91
HiringLabSectoralPosting,2020-05-12,US,United States,techsoftware,Software Development,TOTAL,68.73
HiringLabSectoralPosting,2020-05-13,US,United States,math,Data & Analytics,TOTAL,59.94
HiringLabSectoralPosting,2020-05-13,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,67.53
HiringLabSectoralPosting,2020-05-13,US,United States,techinfo,IT Systems & Solutions,TOTAL,59.37
HiringLabSectoralPosting,2020-05-13,US,United States,techsoftware,Software Development,TOTAL,68.23
HiringLabSectoralPosting,2020-05-14,US,United States,math,Data & Analytics,TOTAL,59.59
HiringLabSectoralPosting,2020-05-14,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,67.13
HiringLabSectoralPosting,2020-05-14,US,United States,techinfo,IT Systems & Solutions,TOTAL,59.05
HiringLabSectoralPosting,2020-05-14,US,United States,techsoftware,Software Development,TOTAL,67.89
HiringLabSectoralPosting,2020-05-15,US,United States,math,Data & Analytics,TOTAL,59.47
HiringLabSectoralPosting,2020-05-15,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,67.09
HiringLabSectoralPosting,2020-05-15,US,United States,techinfo,IT Systems & Solutions,TOTAL,58.93
HiringLabSectoralPosting,2020-05-15,US,United States,techsoftware,Software Development,TOTAL,67.71
HiringLabSectoralPosting,2020-05-16,US,United States,math,Data & Analytics,TOTAL,59.11
HiringLabSectoralPosting,2020-05-16,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,66.87
HiringLabSectoralPosting,2020-05-16,US,United States,techinfo,IT Systems & Solutions,TOTAL,58.51
HiringLabSectoralPosting,2020-05-16,US,United States,techsoftware,Software Development,TOTAL,67.31
HiringLabSectoralPosting,2020-05-17,US,United States,math,Data & Analytics,TOTAL,58.78
HiringLabSectoralPosting,2020-05-17,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,66.66
HiringLabSectoralPosting,2020-05-17,US,United States,techinfo,IT Systems & Solutions,TOTAL,58.17
HiringLabSectoralPosting,2020-05-17,US,United States,techsoftware,Software Development,TOTAL,66.97
HiringLabSectoralPosting,2020-05-18,US,United States,math,Data & Analytics,TOTAL,58.42
HiringLabSectoralPosting,2020-05-18,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,66.46
HiringLabSectoralPosting,2020-05-18,US,United States,techinfo,IT Systems & Solutions,TOTAL,57.81
HiringLabSectoralPosting,2020-05-18,US,United States,techsoftware,Software Development,TOTAL,66.63
HiringLabSectoralPosting,2020-05-19,US,United States,math,Data & Analytics,TOTAL,58.05
HiringLabSectoralPosting,2020-05-19,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,66.23
HiringLabSectoralPosting,2020-05-19,US,United States,techinfo,IT Systems & Solutions,TOTAL,57.46
HiringLabSectoralPosting,2020-05-19,US,United States,techsoftware,Software Development,TOTAL,66.29
HiringLabSectoralPosting,2020-05-20,US,United States,math,Data & Analytics,TOTAL,58.16
HiringLabSectoralPosting,2020-05-20,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,66.65
HiringLabSectoralPosting,2020-05-20,US,United States,techinfo,IT Systems & Solutions,TOTAL,57.7
HiringLabSectoralPosting,2020-05-20,US,United States,techsoftware,Software Development,TOTAL,66.38
HiringLabSectoralPosting,2020-05-21,US,United States,math,Data & Analytics,TOTAL,58.28
HiringLabSectoralPosting,2020-05-21,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,67.03
HiringLabSectoralPosting,2020-05-21,US,United States,techinfo,IT Systems & Solutions,TOTAL,57.85
HiringLabSectoralPosting,2020-05-21,US,United States,techsoftware,Software Development,TOTAL,66.44
HiringLabSectoralPosting,2020-05-22,US,United States,math,Data & Analytics,TOTAL,58.15
HiringLabSectoralPosting,2020-05-22,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,67.06
